-4.7188696394237839E-002,-0.21484706128698516,0.0000000000000000;0.11767820183304076,-0.55974979567185401,0.0000000000000000;-0.38278638598317299,0.42091943392165665,0.0000000000000000;-1.0106020121903818,-0.48317891296017523,0.0000000000000000;1.1101136831872911,0.75443734552960240,0.0000000000000000;3.2340677849939579,-4.2474702335849530,0.0000000000000000;7.5439816846985659,-6.0706318321491803,0.0000000000000000;-0.25575908834426236,18.999181907323965,0.0000000000000000;30.561221457041107,-1.4871698569528298,0.0000000000000000
-4.7088419686769141E-002,-0.21487139939735664,0.0000000000000000;-0.36923773118310471,-0.40070744264107294,0.0000000000000000;1.0478912921040098E-002,0.50146198106072326,0.0000000000000000;-1.0445144470674907,-0.14231987880098429,0.0000000000000000;1.2688289035827176,0.52310918039229670,0.0000000000000000;3.1156232310127705,-4.3412458885691851,0.0000000000000000;7.4751438611950487,-6.1582278697022916,0.0000000000000000;-0.17701137671502154,18.999874710210381,0.0000000000000000;30.558565925113466,-1.5492401676814278,0.0000000000000000
-4.6985696749803851E-002,-0.21489875844967901,0.0000000000000000;-0.24625615718137217,0.10212819270923346,0.0000000000000000;0.38585568673429899,0.35930044188557708,0.0000000000000000;-0.96138163221149520,0.19002285565924451,0.0000000000000000;1.3822584552127195,0.26638206302112361,0.0000000000000000;2.9945125943983584,-4.4315418591598075,0.0000000000000000;7.4052894268071849,-6.2450224064771795,0.0000000000000000;-9.8261448052663417E-002,19.000246238309582,0.0000000000000000;30.555784000462673,-1.6113050019552455,0.0000000000000000
-4.6880279485843744E-002,-0.21492904970000420,0.0000000000000000;0.25629147365082838,2.2605273241884848E-002,0.0000000000000000;0.62694416877139492,3.8884741104978617E-002,0.0000000000000000;-0.77094068210339717,0.47484451425816665,0.0000000000000000;1.4464421555695961,-6.9313768036511625E-003,0.0000000000000000;2.8708382386773406,-4.5182822054451695,0.0000000000000000;7.3344277312711599,-6.3310037148238960,0.0000000000000000;-1.9510618595755456E-002,19.000296487209404,0.0000000000000000;30.552875695187613,-1.6733641038356397,0.0000000000000000
-4.6771867480872267E-002,-0.21496251105568900,0.0000000000000000;0.23328471298596506,-0.47873849751214875,0.0000000000000000;0.65974163255370444,-0.36009897295941978,0.0000000000000000;-0.49552441251640672,0.67871363979427357,0.0000000000000000;1.4591354796848022,-0.28742118104067538,0.0000000000000000;2.7447046857658668,-4.6013940095504129,0.0000000000000000;7.2625682655877046,-6.4161601707510902,0.0000000000000000;5.9239795475201890E-002,19.000025457986176,0.0000000000000000;30.549841021879136,-1.7354172173890807,0.0000000000000000
-4.6660443607748854E-002,-0.21499959227927370,0.0000000000000000;-0.27490531013259240,-0.51117588904557343,0.0000000000000000;0.47514086594753130,-0.71453269934991903,0.0000000000000000;-0.16744121695996234,0.77769859085404780,0.0000000000000000;1.4198955606399404,-0.56541790164907491,0.0000000000000000;2.6162185261062487,-4.6808074369040851,0.0000000000000000;7.1897206603153885,-6.5004802554303289,0.0000000000000000;0.13798847806121911,18.999433157204514,0.0000000000000000;30.546679993618952,-1.7974640866888956,0.0000000000000000
-4.6546288310649428E-002,-0.21504061332560029,0.0000000000000000;-0.34960736043907453,1.1316586365362133E-003,0.0000000000000000;0.13063565705846630,-0.91599438401001598,0.0000000000000000;0.17481814203329146,0.76017854409445396,0.0000000000000000;1.3300985638691818,-0.83134144708295277,0.0000000000000000;2.4854883272874848,-4.7564557952135500,0.0000000000000000;7.1158946839009500,-6.5839525567356549,0.0000000000000000;0.21673411316884642,18.998519596920037,0.0000000000000000;30.543392623978249,-1.8595044558168483,0.0000000000000000
-4.6429676427675620E-002,-0.21508564405790612,0.0000000000000000;0.14966880688374912,0.11373416470394182,0.0000000000000000;-0.26803732507949324,-0.90326721359898610,0.0000000000000000;0.49110045884888243,0.62820761728955010,0.0000000000000000;1.1928874194164403,-1.0760464263004363,0.0000000000000000;2.3526245414215881,-4.8282755906124946,0.0000000000000000;7.0411002410075030,-6.6665657707666011,0.0000000000000000;0.29547538493218883,18.997284794683857,0.0000000000000000;30.539978927016012,-1.9215380688649781,0.0000000000000000
-4.6310756207046971E-002,-0.21513475116882844,0.0000000000000000;0.31102888204767837,-0.36201173620434346,0.0000000000000000;-0.59895438580503413,-0.68024009921836404,0.0000000000000000;0.74430441944281711,0.39727191257771810,0.0000000000000000;1.0130526611407804,-1.2911494227024627,0.0000000000000000;2.2177394109299091,-4.8962065803823185,0.0000000000000000;6.9653473708049471,-6.7483087033671305,0.0000000000000000;0.37421097763304517,18.995728773545444,0.0000000000000000;30.536438917277621,-1.9835646699377893,0.0000000000000000
-4.6189750955055155E-002,-0.21518805158495918,0.0000000000000000;-0.14686413974109513,-0.57812411133458697,0.0000000000000000;-0.76048030159886015,-0.31476132487373110,0.0000000000000000;0.90473474563065903,9.4469282311271219E-002,0.0000000000000000;0.79685205727031261,-1.4693246523015955,0.0000000000000000;2.0809468722962166,-4.9601918223785946,0.0000000000000000;6.8886462452329775,-6.8291702716839104,0.0000000000000000;0.45293957572048565,18.993851562051887,0.0000000000000000;30.532772609793970,-2.0455840031546249,0.0000000000000000
-4.6066979132847817E-002,-0.21524550709348861,0.0000000000000000;-0.40766993357037246,-0.13213299080739371,0.0000000000000000;-0.70215330857835367,8.1256989324974160E-002,0.0000000000000000;0.95358510609617630,-0.24467289058211922,0.0000000000000000;0.55177755778472437,-1.6045564476349998,0.0000000000000000;1.9423624581433820,-5.0201777219754140,0.0000000000000000;6.8110071672982215,-6.9091395057941121,0.0000000000000000;0.53165986383225716,18.991653194244304,0.0000000000000000;30.528980020081253,-2.1075958126518088,0.0000000000000000
-4.5942588523590094E-002,-0.21530685721482645,0.0000000000000000;1.6192359141954681E-002,0.15958018773233359,0.0000000000000000;-0.44096365219409916,0.38548709687150806,0.0000000000000000;0.88514235271000918,-0.58036722573822563,0.0000000000000000;0.28628032613472787,-1.6923394614924900,0.0000000000000000;1.8021031982505906,-5.0761140765256201,0.0000000000000000;6.7324405694294818,-6.9882055503677671,0.0000000000000000;0.61037052681844151,18.989133709654876,0.0000000000000000;30.525061164140830,-2.1695998425844198,0.0000000000000000
-4.5816401116495237E-002,-0.21537194263104917,0.0000000000000000;0.34100261788879033,-0.22566768642725815,0.0000000000000000;-5.7199236923938315E-002,0.50318028714606400,0.0000000000000000;0.70745492379511898,-0.87323396741443715,0.0000000000000000;9.4660705811247751E-003,-1.7298203710179725,0.0000000000000000;1.6602875195495228,-5.1279541170679837,0.0000000000000000;6.6529570118814512,-7.0663576663354526,0.0000000000000000;0.68907024976638409,18.986293153306779,0.0000000000000000;30.521016058458713,-2.2315958371278248,0.0000000000000000
-4.5688209857554667E-002,-0.21544092937569703,0.0000000000000000;-4.2019071311339487E-003,-0.59282961618523589,0.0000000000000000;0.33010110581740132,0.39747877306034979,0.0000000000000000;0.44138778269280737,-1.0889200548126743,0.0000000000000000;-0.26922648520603160,-1.7158778368495951,0.0000000000000000;1.5170351451776560,-5.1756545470955029,0.0000000000000000;6.5725671811593083,-7.1435852325231082,0.0000000000000000;0.76775771802434811,18.983131575717497,0.0000000000000000;30.516844720004610,-2.2935835404792817,0.0000000000000000
-4.5558030733211692E-002,-0.21551412543437037,0.0000000000000000;-0.41122954474894213,-0.27796023463181285,0.0000000000000000;0.60076086457515765,0.10142659274952649,0.0000000000000000;0.11817447137293642,-1.2021287370474469,0.0000000000000000;-0.54035136700279707,-1.6511403491974930,0.0000000000000000;1.3724669925667194,-5.2191755782093656,0.0000000000000000;6.4912818884303762,-7.2198777472507789,0.0000000000000000;0.84643161722270543,18.979649032901584,0.0000000000000000;30.512547166230942,-2.3555626968598826,0.0000000000000000
-4.5426021026616505E-002,-0.21559174233212314,0.0000000000000000;-0.12590694680229211,0.15268811867859211,0.0000000000000000;0.67148452002751391,-0.29277879334378826,0.0000000000000000;-0.22424728002513206,-1.1995871077467255,0.0000000000000000;-0.79477358781953200,-1.5379441635451052,0.0000000000000000;1.2267050707151943,-5.2584809625070275,0.0000000000000000;6.4091120679123614,-7.2952248299098681,0.0000000000000000;0.92509063329415753,18.975845586370607,0.0000000000000000;30.508123415072202,-2.4175330505167527,0.0000000000000000
-4.5292286016549409E-002,-0.21567397680311073,0.0000000000000000;0.31948453271119176,-8.8019966455983312E-002,0.0000000000000000;0.52143340537188987,-0.66332373430534564,0.0000000000000000;-0.54568668999758030,-1.0816029527483286,0.0000000000000000;-1.0239694618728219,-1.3802355669748325,0.0000000000000000;1.0798723764636373,-5.2935380214804590,0.0000000000000000;6.3260687752502989,-7.3696162225601709,0.0000000000000000;1.0037334524951165,18.971721303130568,0.0000000000000000;30.503573484944926,-2.4794943457251439,0.0000000000000000
-4.5157040104932891E-002,-0.21576116609317464,0.0000000000000000;0.13272226747143334,-0.55444640508502296,0.0000000000000000;0.19760059098887250,-0.89671104282181580,0.0000000000000000;-0.80841492355365130,-0.86202817231801765,0.0000000000000000;-1.2203002737920292,-1.1834232896360726,0.0000000000000000;0.93209278971607812,-5.3243176718424214,0.0000000000000000;6.2421631859291109,-7.4430417915540481,0.0000000000000000;1.0823587614285946,18.967276255680265,0.0000000000000000;30.498897394747711,-2.5414463267902385,0.0000000000000000
-4.5020791370636484E-002,-0.21585357592049578,0.0000000000000000;-0.35964790705365185,-0.41446305238345277,0.0000000000000000;-0.20047025532386967,-0.92196960667767858,0.0000000000000000;-0.98159051824986421,-0.56663361469829543,0.0000000000000000;-1.3772522479291296,-0.95418795255515632,0.0000000000000000;0.78349096787739736,-5.3507944486514694,0.0000000000000000;6.1574065937193909,-7.5154915291443967,0.0000000000000000;1.1609652470667950,18.962510522011087,0.0000000000000000;30.494095163860919,-2.6033887380488920,0.0000000000000000
-4.4884174956409964E-002,-0.21595111284443738,0.0000000000000000;-0.25633191094256719,9.2776898278391473E-002,0.0000000000000000;-0.55102257643875652,-0.73147992133130824,0.0000000000000000;-1.0448768197184202,-0.23008658376200899,0.0000000000000000;-1.4896371328965743,-0.70025593297137056,0.0000000000000000;0.63419224004876751,-5.3729465256217148,0.0000000000000000;6.0718104091208396,-7.5869555550439944,0.0000000000000000;1.2395515967726838,18.957424185607241,0.0000000000000000;30.489166812146397,-2.6653213238715483,0.0000000000000000
-4.4747577988541419E-002,-0.21605338161945181,0.0000000000000000;0.24922917679539996,3.2463998217212874E-002,0.0000000000000000;-0.74652384578411857,-0.38316847869915804,0.0000000000000000;-0.99082820945507633,0.10811462946143668,0.0000000000000000;-1.5537491778758095,-0.43014488815040408,0.0000000000000000;0.48432250088498791,-5.3907557317794446,0.0000000000000000;5.9853861577709786,-7.6574241179625693,0.0000000000000000;1.3181164983206248,18.952017335443951,0.0000000000000000;30.484112359947584,-2.7272438286643235,0.0000000000000000
-4.4611107443662042E-002,-0.21616003337796660,0.0000000000000000;0.24522227149657511,-0.46946303217181556,0.0000000000000000;-0.72618869706930833,1.6433612713907489E-002,0.0000000000000000;-0.82576545580175931,0.40827341508510301,0.0000000000000000;-1.5674759907983860,-0.15288841151375224,0.0000000000000000;0.33400810368217460,-5.4042075648154348,0.0000000000000000;5.8981454788620136,-7.7268875971668107,0.0000000000000000;1.3966586399179626,18.946290065983419,0.0000000000000000;30.478931828090044,-2.7891559968708575,0.0000000000000000
-4.4474817996848395E-002,-0.21627081805754966,0.0000000000000000;-0.26102268384527338,-0.52140874847717089,0.0000000000000000;-0.49526581316301893,0.34406373069289986,0.0000000000000000;-0.56903670633086256,0.63515231682805617,0.0000000000000000;-1.5303615172099561,0.12225237194384925,0.0000000000000000;0.18337575303850670,-5.4132912017231645,0.0000000000000000;5.8101001235882261,-7.7953365040433544,0.0000000000000000;1.4751767102283084,18.940242477170653,0.0000000000000000;30.473625237882008,-2.8510575729738594,0.0000000000000000
-4.4338725170605997E-002,-0.21638543353188006,0.0000000000000000;-0.35561845624140986,-1.2535812336814587E-002,0.0000000000000000;-0.12453406635196936,0.49780234784419980,0.0000000000000000;-0.25074912490455997,0.76210923746331627,0.0000000000000000;-1.4436197261459440,0.38608289828971182,0.0000000000000000;3.2552397465928841E-002,-5.4179995067425066,0.0000000000000000;5.7212619536195950,-7.8627614836358655,0.0000000000000000;1.5536693983964081,18.933874674432104,0.0000000000000000;30.468192611114443,-2.9129483014964390,0.0000000000000000
-4.4202596962628425E-002,-0.21650356107965665,0.0000000000000000;0.13925286933797534,0.11922761469567088,0.0000000000000000;0.27111169290304482,0.42953448716341036,0.0000000000000000;9.1762955870361998E-002,0.77422744541900379,0.0000000000000000;-1.3100988272849794,0.62976780304369606,0.0000000000000000;-0.11833487783603573,-5.4183290362159573,0.0000000000000000;5.6316429395669081,-7.9291533161229859,0.0000000000000000;1.6321353940717163,18.927186768677874,0.0000000000000000;30.462633970060782,-2.9748279270036195,0.0000000000000000
-4.4065985921846178E-002,-0.21662520027423288,0.0000000000000000;0.31855485456625005,-0.35024735213290298,0.0000000000000000;0.56886083801095588,0.16058709765122753,0.0000000000000000;0.41831853351394144,0.67006872794885186,0.0000000000000000;-1.1341966751360257,0.84511459190032034,0.0000000000000000;-0.26915895814568064,-5.4142800401020192,0.0000000000000000;5.5412551594174015,-7.9945029182469867,0.0000000000000000;1.7105733874290838,18.920178876303787,0.0000000000000000;30.456949337476665,-3.0366961941041524,0.0000000000000000
-4.3928615067608714E-002,-0.21675072246205529,0.0000000000000000;-0.13050771847930370,-0.58361097748744839,0.0000000000000000;0.67689926399994926,-0.22521977257228273,0.0000000000000000;0.69060793489043848,0.46184266066712026,0.0000000000000000;-0.92172858109129052,1.0248407964033674,0.0000000000000000;-0.41979280625090726,-5.4058564601059409,0.0000000000000000;5.4501107969307352,-8.0588013447037046,0.0000000000000000;1.7889820691874534,18.912851119189309,0.0000000000000000;30.451138736600196,-3.0985528474525763,0.0000000000000000
-4.3790556647247153E-002,-0.21688056110768084,0.0000000000000000;-0.40837133031508349,-0.14832172783470426,0.0000000000000000;0.56281087330960133,-0.60852403882320305,0.0000000000000000;0.87669195024850666,0.17397351871573014,0.0000000000000000;-0.67974981346230179,1.1628170193642384,0.0000000000000000;-0.57010956941988611,-5.3930659243847883,0.0000000000000000;5.3582221400061893,-8.1220397895352452,0.0000000000000000;1.8673601306300416,18.905203624691403,0.0000000000000000;30.445202191152710,-3.1603976317511036,0.0000000000000000
-4.3652041300702812E-002,-0.21701496767529699,0.0000000000000000;4.0807846214585483E-003,0.15966813897013887,0.0000000000000000;0.26260909900966978,-0.87177492431546710,0.0000000000000000;0.95475163592895507,-0.15976823500322573,0.0000000000000000;-0.41633622750141408,1.2542782002330235,0.0000000000000000;-0.71998268627995032,-5.3759197391086655,0.0000000000000000;5.2656015790555353,-8.1842095875395202,0.0000000000000000;1.9457062636270706,18.897236525638540,0.0000000000000000;30.439139725339714,-3.2222302917511678,0.0000000000000000
-4.3513262138172082E-002,-0.21715414928172769,0.0000000000000000;0.34342212190383620,-0.21320955249905402,0.0000000000000000;-0.13127803684160530,-0.93484488239910024,0.0000000000000000;0.91564809327629260,-0.50023196985539264,0.0000000000000000;-0.14032782908345046,1.2959955776180552,0.0000000000000000;-0.86928599358573244,-5.3544328771219414,0.0000000000000000;5.1722616054005446,-8.2453022156794322,0.0000000000000000;2.0240191606596420,18.888949960327245,0.0000000000000000;30.432951363851448,-3.2840505722547091,0.0000000000000000
-4.3374543830860209E-002,-0.21729836918670373,0.0000000000000000;1.2538921869292743E-002,-0.59312941079052561,0.0000000000000000;-0.49833861567426907,-0.77863926253581561,0.0000000000000000;0.76399230279212582,-0.80748306263988334,0.0000000000000000;0.13895838039880110,1.2864022252336444,0.0000000000000000;-1.0178938325319715,-5.3286239640833717,0.0000000000000000;5.0782148096770543,-8.3053092944384588,0.0000000000000000;2.1022975148428467,18.880344072520867,0.0000000000000000;30.426637131863128,-3.3458582181155219,0.0000000000000000
-4.3236428355261286E-002,-0.21744772182332522,0.0000000000000000;-0.40617396037969733,-0.29449206053391497,0.0000000000000000;-0.72607922335571506,-0.45064504863247340,0.0000000000000000;0.51760100224138894,-1.0454889426899183,0.0000000000000000;0.41203832080443370,1.2256658247145700,0.0000000000000000;-1.1656811541406622,-5.2985152614983262,0.0000000000000000;4.9834738801975860,-8.3642225891239210,0.0000000000000000;2.1805400199475247,18.871419011447905,0.0000000000000000;30.420197055035249,-3.4076529742408068,0.0000000000000000
-4.3099429055473960E-002,-0.21760194306749317,0.0000000000000000;-0.13773442751312251,0.14698875256276001,0.0000000000000000;-0.74393541120258400,-5.1080745427080354E-002,0.0000000000000000;0.20540388930321352,-1.1863454430964779,0.0000000000000000;0.66958391457366995,1.1157036229777966,0.0000000000000000;-1.3125236239743336,-5.2641326461375799,0.0000000000000000;4.8880516012891349,-8.4220340111603491,0.0000000000000000;2.2587453704215381,18.862174931799160,0.0000000000000000;30.413631159514111,-3.4694345855927438,0.0000000000000000
-4.2963716323340888E-002,-0.21776062036616850,0.0000000000000000;0.31675228664313049,-7.6772680038215024E-002,0.0000000000000000;-0.54539376647356153,0.29695830387940098,0.0000000000000000;-0.13595161114786064,-1.2135487059853554,0.0000000000000000;0.90274829536575818,0.96013625772527256,0.0000000000000000;-1.4582977265804193,-5.2255055862685387,0.0000000000000000;4.7919608516311376,-8.4787356193797585,0.0000000000000000;2.3369122614114115,18.852611993723510,0.0000000000000000;30.406939471932553,-3.5312027971899460,0.0000000000000000
-4.2829246762274766E-002,-0.21792353399557332,0.0000000000000000;0.14779821800179349,-0.54991009483785624,0.0000000000000000;-0.19109967133623501,0.48532563043187438,0.0000000000000000;-0.46639987693179286,-1.1239296073391709,0.0000000000000000;1.1034810211419162,0.76417941626189656,0.0000000000000000;-1.6028808694442664,-5.1826671155685293,0.0000000000000000;4.6952146026034365,-8.5343196212843413,0.0000000000000000;2.4150393887850838,18.842730362824341,0.0000000000000000;30.400122019410507,-3.5929573541087341,0.0000000000000000
-4.2696031992794099E-002,-0.21809061634143842,0.0000000000000000;-0.34931622389126027,-0.42914956904828894,0.0000000000000000;0.20925570532115947,0.45510761773109110,0.0000000000000000;-0.74715696296305811,-0.92802405382128739,0.0000000000000000;1.2648205847783334,0.53447495293932479,0.0000000000000000;-1.7461514857491138,-5.1356538045238986,0.0000000000000000;4.5978259166115523,-8.5887783742540940,0.0000000000000000;2.4931254491543933,18.832530210157692,0.0000000000000000;30.393178829555346,-3.6546980014844870,0.0000000000000000
-4.2564135475591625E-002,-0.21826175627640354,0.0000000000000000;-0.26584798175257673,8.1706459171459689E-002,0.0000000000000000;0.53136346187828443,0.21571371930531008,0.0000000000000000;-0.94526949543286953,-0.64883594894020280,0.0000000000000000;1.3811516609351051,0.27886599021578934,0.0000000000000000;-1.8879891358089798,-5.0845057286939337,0.0000000000000000;4.4998079453778237,-8.6421043867112388,0.0000000000000000;2.5711691398959378,18.822011712230875,0.0000000000000000;30.386109930462151,-3.7164244845131895,0.0000000000000000
-4.2433477891144974E-002,-0.21843684166876901,0.0000000000000000;0.24194763922456947,4.0703492796569152E-002,0.0000000000000000;0.67571918887780591,-0.15819359010220241,0.0000000000000000;-1.0374789533040818,-0.31913858967368042,0.0000000000000000;1.4484154713351931,6.1235041722298520E-003,0.0000000000000000;-2.0282746072730315,-5.0292664335465789,0.0000000000000000;4.4011739281906541,-8.6942903192531578,0.0000000000000000;2.6491691591700723,18.811175050998070,0.0000000000000000;30.378915350714546,-3.7781365484531721,0.0000000000000000
-4.2303944402784649E-002,-0.21861600866880312,0.0000000000000000;0.25689345015298537,-0.46109975702273021,0.0000000000000000;0.59860392371336579,-0.55078612470990751,0.0000000000000000;-1.0129488370895847,2.2368514726764072E-002,0.0000000000000000;1.4642634311760201,-0.27436533444965405,0.0000000000000000;-2.1668900143764906,-4.9699828960092596,0.0000000000000000;4.3019371901291841,-8.7453289857914864,0.0000000000000000;2.7271242059410787,18.800020413852174,0.0000000000000000;30.371595119385951,-3.8398339386266009,0.0000000000000000
-4.2175689141060603E-002,-0.21879953787166145,0.0000000000000000;-0.24670016327375188,-0.53242820174500005,0.0000000000000000;0.32472162710090513,-0.84150601545485670,0.0000000000000000;-0.87453624448059353,0.33559705259555817,0.0000000000000000;1.4281465222453829,-0.55293445426545029,0.0000000000000000;-2.3037188962005599,-4.9067054831623436,0.0000000000000000;4.2021111402857114,-8.7952133547071565,0.0000000000000000;2.8050329799998868,18.788547993616472,0.0000000000000000;30.364149266040855,-3.9015164004205594,0.0000000000000000
-4.2049131803541313E-002,-0.21898752182392606,0.0000000000000000;-0.36105445797310542,-2.7769464057764787E-002,0.0000000000000000;-6.1432999710741981E-002,-0.94178618860899477,0.0000000000000000;-0.63845923875144472,0.58377097464279037,0.0000000000000000;1.3413358501225217,-0.81998790133312538,0.0000000000000000;-2.4386463139286265,-4.8394879082542390,0.0000000000000000;4.1017092700134992,-8.8439365500155880,0.0000000000000000;2.8828941819886480,18.776757988539465,0.0000000000000000;30.356577820735449,-3.9631836792878361,0.0000000000000000
-4.1924633066746125E-002,-0.21917974851742839,0.0000000000000000;0.12863821056688376,0.12297508300676245,0.0000000000000000;-0.44166609076532165,-0.82124749981932632,0.0000000000000000;-0.33239799469336134,0.73774145880683129,0.0000000000000000;1.2068736773705391,-1.0663458261670389,0.0000000000000000;-2.5715589470329983,-4.7683871844556096,0.0000000000000000;4.0007451511931791,-8.8914918524752142,0.0000000000000000;2.9607065134243618,18.764650602293266,0.0000000000000000;30.348880814017750,-4.0248355207479181,0.0000000000000000
-4.1802336749042684E-002,-0.21937597547205676,0.0000000000000000;0.32559001973014590,-0.33957296622490679,0.0000000000000000;-0.69955042769378029,-0.51653632177367159,0.0000000000000000;7.7496862799574691E-003,0.77941002711867080,0.0000000000000000;1.0294574490416792,-1.2835727504811099,0.0000000000000000;-2.7023451879841986,-4.6934635763984707,0.0000000000000000;3.8992324344656510,-8.9378727006151308,0.0000000000000000;3.0384686767205284,18.752226043972129,0.0000000000000000;30.341058276927843,-4.0864716703883186,0.0000000000000000
-4.1682370315090006E-002,-0.21957604056601077,0.0000000000000000;-0.11405294733788048,-0.58980828104543737,0.0000000000000000;-0.75541389644685186,-0.12066124623349393,0.0000000000000000;0.34207986612950497,0.70385677822597270,0.0000000000000000;0.81526248269797486,-1.4642747028698873,0.0000000000000000;-2.8308952349429819,-4.6147805490872154,0.0000000000000000;3.7971848474103287,-8.9830726917163641,0.0000000000000000;3.1161793752070861,18.739484528089108,0.0000000000000000;30.333110240998462,-4.1480918738660524,0.0000000000000000
-4.1564900697048476E-002,-0.21977969320716684,0.0000000000000000;-0.40854851299087813,-0.16586825604967992,0.0000000000000000;-0.59106888301022598,0.24458760865904433,0.0000000000000000;0.63136740488159893,0.51992162447408730,0.0000000000000000;0.57171187522134070,-1.6023537331066842,0.0000000000000000;-2.9571011825194744,-4.5324047134415668,0.0000000000000000;3.6946161926923011,-9.0270855828003658,0.0000000000000000;3.1938373131503175,18.726426274569775,0.0000000000000000;30.325036738255953,-4.2096958769089916,0.0000000000000000
-4.1449910912563386E-002,-0.21998652985336076,0.0000000000000000;-8.1757567150093427E-003,0.15794075889940112,0.0000000000000000;-0.25647642622980726,0.46585622064836052,0.0000000000000000;0.84167324301753521,0.24916816216557611,0.0000000000000000;0.30720428546559070,-1.6932107631706181,0.0000000000000000;-3.0808571112578194,-4.4464057689982228,0.0000000000000000;3.5915403462165760,-9.0699052916197900,0.0000000000000000;3.2714411957739582,18.713051508745398,0.0000000000000000;30.316837801221112,-4.2712834253170131,0.0000000000000000
-4.1337061840190391E-002,-0.22019630396897238,0.0000000000000000;0.34518102113078791,-0.20202657685397155,0.0000000000000000;0.14490320423992403,0.47398689221621199,0.0000000000000000;0.94833094460665679,-7.6648927468526182E-002,0.0000000000000000;3.0811584485806454E-002,-1.7338905787576804,0.0000000000000000;-3.2020591756831598,-4.3568564443914921,0.0000000000000000;3.4879712552819520,-9.1115258976233253,0.0000000000000000;3.3489897292812185,18.699360461346735,0.0000000000000000;30.308513462910025,-4.3328542649630730,0.0000000000000000
-4.1226006806719187E-002,-0.22040915343065254,0.0000000000000000;2.9022534131744181E-002,-0.59413454823115497,0.0000000000000000;0.48842641892928845,0.26636753934954199,0.0000000000000000;0.93884249642563011,-0.41931451273131476,0.0000000000000000;-0.24804107089438332,-1.7231656462128540,0.0000000000000000;-3.3206056906118118,-4.2638324356930752,0.0000000000000000;3.3839229367251940,-9.1519416428769969,0.0000000000000000;3.4264816208763653,18.685353368499360,0.0000000000000000;30.300063756834593,-4.3944081417943162,0.0000000000000000
-4.1116675615450488E-002,-0.22062540059395999,0.0000000000000000;-0.40075209055867422,-0.31213446387591232,0.0000000000000000;0.66780413252329107,-9.2214626589437035E-002,0.0000000000000000;0.81434284170765159,-0.73864143268390237,0.0000000000000000;-0.51990037939721112,-1.6615581859491759,0.0000000000000000;-3.4363972153859152,-4.1674123423811773,0.0000000000000000;3.2794094750313691,-9.1911469329405460,0.0000000000000000;3.5039155787849983,18.671030471717490,0.0000000000000000;30.291488717003347,-4.4559448018333052,0.0000000000000000
-4.1009207994239932E-002,-0.22084527317271929,0.0000000000000000;-0.14963959710263872,0.13951277450451730,0.0000000000000000;0.62837791607307003,-0.49053642145500848,0.0000000000000000;0.58946236117151662,-0.99718780272967744,0.0000000000000000;-0.77560363864686932,-1.5513023910462287,0.0000000000000000;-3.5493366360291692,-4.0676776007647986,0.0000000000000000;3.1744450204150021,-9.2291363377295674,0.0000000000000000;3.5812903122747799,18.656392017895946,0.0000000000000000;30.282788377922405,-4.5174639911791452,0.0000000000000000
-4.0903735006046001E-002,-0.22106894284351475,0.0000000000000000;0.31325950845926903,-6.6958638150905414E-002,0.0000000000000000;0.38328724622931831,-0.80610589356336027,0.0000000000000000;0.29060589605012049,-1.1646487877363041,0.0000000000000000;-1.0065806608042205,-1.3962506667456311,0.0000000000000000;-3.6593292452775241,-3.9647124149005424,0.0000000000000000;3.0690437868835825,-9.2659045923868337,0.0000000000000000;3.6586045316777849,18.641438259301850,0.0000000000000000;30.273962774596434,-4.5789654560083486,0.0000000000000000
-4.0800498952941813E-002,-0.22129668348380080,0.0000000000000000;0.16229119108750598,-0.54611899019470311,0.0000000000000000;8.3339383416806655E-003,-0.94268526476564873,0.0000000000000000;-4.7147600544955953E-002,-1.2214083370339321,0.0000000000000000;-1.2051298951415823,-1.2017293587664641,0.0000000000000000;-3.7662828206452152,-3.8586036850201912,0.0000000000000000;2.9632200503224122,-9.3014465981746586,0.0000000000000000;3.7358569484140820,18.626169453569045,0.0000000000000000;30.265011942529181,-4.6404489425754800,0.0000000000000000
-4.0700028944254840E-002,-0.22152867819069444,0.0000000000000000;-0.33884456844541594,-0.44470095702237572,0.0000000000000000;-0.38164296776555728,-0.85888204373542398,0.0000000000000000;-0.38416044860680176,-1.1608366392986840,0.0000000000000000;-1.3646613220618089,-0.97435055510311708,0.0000000000000000;-3.8701077007327034,-3.7494409338137795,0.0000000000000000;2.8569881466095990,-9.3357574233229261,0.0000000000000000;3.8130462750141176,18.610585863694819,0.0000000000000000;30.255935917723441,-4.7019141972139940,0.0000000000000000
-4.0602978381843194E-002,-0.22176473697274923,0.0000000000000000;-0.27537375367023331,6.8989428669238587E-002,0.0000000000000000;-0.66732102658355674,-0.58020195491752502,0.0000000000000000;-0.68088386365083464,-0.99006743367934380,0.0000000000000000;-1.4799002520233522,-0.72178725109845832,0.0000000000000000;-3.9707168598826765,-3.6373162309206832,0.0000000000000000;2.7503624697206348,-9.3688323037810743,0.0000000000000000;3.8901712251392162,18.594687758036610,0.0000000000000000;30.246734736681219,-4.7633609663375012,0.0000000000000000
